stime,etime,mlat,mlon,mlt
2013-03-18 21:02:00,2013-03-18 22:01:42,78.2394,-19.0709,15.315
2013-03-18 22:02:00,2013-03-18 23:01:42,78.2394,-19.0708,16.2987
2013-03-18 14:02:00,2013-03-18 15:01:42,78.6263,-18.7176,8.19111
2013-03-18 18:02:00,2013-03-18 19:01:42,78.6262,-18.7175,12.3617
2013-03-18 19:02:00,2013-03-18 20:01:42,78.6262,-18.7175,13.3678
2013-03-18 21:02:00,2013-03-18 22:01:42,78.6262,-18.7174,15.3386
2013-03-18 17:02:00,2013-03-18 18:01:42,79.0077,-18.3431,11.335
2013-03-18 19:02:00,2013-03-18 20:01:42,79.0077,-18.3431,13.3928
2013-03-18 21:02:00,2013-03-18 22:01:42,79.0077,-18.343,15.3636
2013-03-18 22:02:00,2013-03-18 23:01:42,79.0077,-18.343,16.3472
2013-03-18 17:02:00,2013-03-18 18:01:42,79.3846,-17.9453,11.3615
2013-03-18 22:02:00,2013-03-18 23:01:42,79.3846,-17.9452,16.3737
2013-03-18 22:02:00,2013-03-18 23:01:42,79.7574,-17.5214,16.402
2013-03-18 23:02:00,2013-03-19 00:01:42,80.1265,-17.0687,17.4182
2013-03-18 18:02:00,2013-03-18 19:01:42,80.6659,-7.52726,13.1077
2013-03-18 18:02:00,2013-03-18 19:01:42,80.7713,-10.0488,12.9396
2013-03-18 19:02:00,2013-03-18 20:01:42,80.8857,-14.0019,13.6822
2013-03-18 21:02:00,2013-03-18 22:01:42,80.9055,-17.1904,15.4404
2013-03-18 23:02:00,2013-03-19 00:01:42,80.9323,-29.0134,16.6219
2013-03-18 22:02:00,2013-03-18 23:01:42,80.8796,-31.873,15.4452
2013-03-18 18:02:00,2013-03-18 19:01:42,80.8993,-6.99542,13.1432
2013-03-18 18:02:00,2013-03-18 19:01:42,81.3446,-5.53137,13.2408
2013-03-18 18:02:00,2013-03-18 19:01:42,81.5175,-8.06673,13.0717
2013-03-18 18:02:00,2013-03-18 19:01:42,81.6435,-10.1076,12.9357
2013-03-19 02:02:00,2013-03-19 03:01:42,66.8914,-9.01073,20.966
2013-03-19 02:02:00,2013-03-19 03:01:42,66.8951,-7.7121,21.0526
2013-03-19 01:02:00,2013-03-19 02:01:42,81.8127,-46.7882,17.4293
2013-03-19 00:02:00,2013-03-19 01:01:42,75.6748,-40.3624,16.8549
2013-03-19 00:02:00,2013-03-19 01:01:42,77.5513,-39.8019,16.8922
2013-03-19 01:02:00,2013-03-19 02:01:42,81.6212,-37.9213,18.0204
2013-03-19 00:02:00,2013-03-19 01:01:42,77.0761,-30.9503,17.4823
2013-03-19 00:02:00,2013-03-19 01:01:42,77.4349,-30.3706,17.521
2013-03-19 01:02:00,2013-03-19 02:01:42,78.4997,-28.4318,18.6531
2013-03-19 01:02:00,2013-03-19 02:01:42,79.1987,-26.942,18.7524
2013-03-19 01:02:00,2013-03-19 02:01:42,79.5445,-26.1268,18.8067
2013-03-19 01:02:00,2013-03-19 02:01:42,79.8877,-25.2588,18.8646
2013-03-19 01:02:00,2013-03-19 02:01:42,80.2281,-24.3328,18.9263
2013-03-19 00:02:00,2013-03-19 01:01:42,80.5654,-23.3431,17.9895
2013-03-19 01:02:00,2013-03-19 02:01:42,80.5654,-23.3431,18.9923
2013-03-19 01:02:00,2013-03-19 02:01:42,80.8993,-22.2832,19.063
2013-03-19 01:02:00,2013-03-19 02:01:42,75.2705,-63.5885,16.3093
2013-03-19 02:02:00,2013-03-19 03:01:42,78.8174,-64.192,17.2873
2013-03-19 00:02:00,2013-03-19 01:01:42,78.7216,-80.3678,14.1878
2013-03-19 06:02:00,2013-03-19 07:01:42,78.7216,-80.3675,20.2236
2013-03-19 15:02:00,2013-03-19 16:01:42,78.7216,-80.367,5.05808
2013-03-19 16:02:00,2013-03-19 17:01:42,78.7216,-80.3669,6.11523
2013-03-19 01:02:00,2013-03-19 02:01:42,79.1793,-80.0686,15.2106
2013-03-19 16:02:00,2013-03-19 17:01:42,79.1793,-80.0678,6.13517
2013-03-19 00:02:00,2013-03-19 01:01:42,79.6312,-79.7496,14.2291
2013-03-19 01:02:00,2013-03-19 02:01:42,79.6312,-79.7495,15.2319
2013-03-19 02:02:00,2013-03-19 03:01:42,79.6312,-79.7495,16.2501
2013-03-19 03:02:00,2013-03-19 04:01:42,79.6312,-79.7494,17.2657
2013-03-19 16:02:00,2013-03-19 17:01:42,79.6312,-79.7487,6.15644
2013-03-19 00:02:00,2013-03-19 01:01:42,80.0781,-79.4072,14.2519
2013-03-19 01:02:00,2013-03-19 02:01:42,80.0781,-79.4072,15.2547
2013-03-19 02:02:00,2013-03-19 03:01:42,80.0781,-79.4071,16.2729
2013-03-19 16:02:00,2013-03-19 17:01:42,80.0781,-79.4063,6.17927
2013-03-19 00:02:00,2013-03-19 01:01:42,80.5207,-79.0378,14.2765
2013-03-19 01:02:00,2013-03-19 02:01:42,80.5207,-79.0378,15.2793
2013-03-19 00:02:00,2013-03-19 01:01:42,80.9594,-78.6371,14.3032
2013-03-19 16:02:00,2013-03-19 17:01:42,80.9594,-78.6361,6.23062
2013-03-19 00:02:00,2013-03-19 01:01:42,81.3947,-78.2001,14.3324
2013-03-19 03:02:00,2013-03-19 04:01:42,81.3947,-78.1999,17.369
2013-03-19 16:02:00,2013-03-19 17:01:42,81.3947,-78.199,6.25975
2013-03-19 03:02:00,2013-03-19 04:01:42,82.6821,-76.6055,17.4753
2013-03-19 02:02:00,2013-03-19 03:01:42,83.1056,-75.9503,16.5034
2013-03-19 04:02:00,2013-03-19 05:01:42,83.1056,-75.9501,18.5165
2013-03-19 05:02:00,2013-03-19 06:01:42,83.1056,-75.95,19.513
2013-03-19 04:02:00,2013-03-19 05:01:42,83.5265,-75.213,18.5657
2013-03-19 05:02:00,2013-03-19 06:01:42,84.3598,-73.4214,19.6816
2013-03-19 00:02:00,2013-03-19 01:01:42,78.0579,-78.9399,14.283
2013-03-19 03:02:00,2013-03-19 04:01:42,79.1755,-77.9359,17.3866
2013-03-19 15:02:00,2013-03-19 16:01:42,79.1755,-77.9353,5.22019
2013-03-19 16:02:00,2013-03-19 17:01:42,79.1755,-77.9352,6.27734
2013-03-19 02:02:00,2013-03-19 03:01:42,79.6238,-77.4184,16.4055
2013-03-19 03:02:00,2013-03-19 04:01:42,79.6238,-77.4183,17.4211
2013-03-19 16:02:00,2013-03-19 17:01:42,79.6238,-77.4175,6.31185
2013-03-19 01:02:00,2013-03-19 02:01:42,80.0667,-76.8611,15.4244
2013-03-19 00:02:00,2013-03-19 01:01:42,80.5046,-76.2584,14.4618
2013-03-19 03:02:00,2013-03-19 04:01:42,80.5046,-76.2582,17.4984
2013-03-19 16:02:00,2013-03-19 17:01:42,80.5046,-76.2574,6.3892
2013-03-19 00:02:00,2013-03-19 01:01:42,80.938,-75.6034,14.5055
2013-03-19 01:02:00,2013-03-19 02:01:42,80.938,-75.6034,15.5083
2013-03-19 04:02:00,2013-03-19 05:01:42,81.7922,-74.1042,18.6396
2013-03-19 03:02:00,2013-03-19 04:01:42,82.2134,-73.24,17.6996
2013-03-19 04:02:00,2013-03-19 05:01:42,82.2134,-73.2399,18.6972
2013-03-19 05:02:00,2013-03-19 06:01:42,82.6305,-72.2822,19.7575
2013-03-19 05:02:00,2013-03-19 06:01:42,83.0435,-71.215,19.8287
2013-03-19 14:02:00,2013-03-19 15:01:42,83.0435,-71.2143,4.68779
2013-03-19 05:02:00,2013-03-19 06:01:42,83.4522,-70.0188,19.9084
2013-03-19 14:02:00,2013-03-19 15:01:42,83.4521,-70.018,4.76755
2013-03-19 03:02:00,2013-03-19 04:01:42,83.8561,-68.6693,18.0043
2013-03-19 04:02:00,2013-03-19 05:01:42,83.8561,-68.6692,19.0019
2013-03-19 05:02:00,2013-03-19 06:01:42,83.8561,-68.6691,19.9984
2013-03-19 05:02:00,2013-03-19 06:01:42,84.6477,-65.3805,20.2176
2013-03-19 01:02:00,2013-03-19 02:01:42,78.1544,-75.4189,15.5206
2013-03-19 01:02:00,2013-03-19 02:01:42,78.6027,-74.6422,15.5724
2013-03-19 01:02:00,2013-03-19 02:01:42,79.0425,-73.813,15.6277
2013-03-19 16:02:00,2013-03-19 17:01:42,79.0425,-73.8121,6.55221
2013-03-19 00:02:00,2013-03-19 01:01:42,79.4746,-72.9247,14.6841
2013-03-19 01:02:00,2013-03-19 02:01:42,79.4746,-72.9246,15.6869
2013-03-19 16:02:00,2013-03-19 17:01:42,79.4746,-72.9238,6.61144
2013-03-19 00:02:00,2013-03-19 01:01:42,79.8995,-71.9698,14.7477
2013-03-19 01:02:00,2013-03-19 02:01:42,79.8995,-71.9697,15.7505
2013-03-19 16:02:00,2013-03-19 17:01:42,79.8995,-71.9688,6.6751
2013-03-19 01:02:00,2013-03-19 02:01:42,80.3177,-70.9399,15.8192
2013-03-19 15:02:00,2013-03-19 16:01:42,80.7291,-69.8247,5.7609
2013-03-19 04:02:00,2013-03-19 05:01:42,81.134,-68.6159,19.0055
2013-03-19 00:02:00,2013-03-19 01:01:42,81.5321,-67.299,15.0591
2013-03-19 02:02:00,2013-03-19 03:01:42,81.5321,-67.2989,17.0802
2013-03-19 04:02:00,2013-03-19 05:01:42,81.5321,-67.2987,19.0933
2013-03-19 02:02:00,2013-03-19 03:01:42,81.9231,-65.8599,17.1761
2013-03-19 04:02:00,2013-03-19 05:01:42,82.3066,-64.2826,19.2944
2013-03-19 05:02:00,2013-03-19 06:01:42,82.3066,-64.2825,20.2908
2013-03-19 13:02:00,2013-03-19 14:01:42,82.682,-62.5478,4.33108
2013-03-19 05:02:00,2013-03-19 06:01:42,83.0485,-60.6358,20.534
2013-03-19 05:02:00,2013-03-19 06:01:42,83.4051,-58.52,20.675
2013-03-19 06:02:00,2013-03-19 07:01:42,83.4051,-58.5199,21.6801
2013-03-19 03:02:00,2013-03-19 04:01:42,83.7504,-56.1733,18.8374
2013-03-19 15:02:00,2013-03-19 16:01:42,77.9037,-25.329,8.72728
2013-03-19 13:02:00,2013-03-19 14:01:42,78.9991,-26.1349,6.75861
2013-03-19 13:02:00,2013-03-19 14:01:42,79.3783,-26.3809,6.74221
2013-03-19 01:02:00,2013-03-19 02:01:42,79.7539,-26.6452,18.7722
2013-03-19 13:02:00,2013-03-19 14:01:42,79.7538,-26.6448,6.72462
2013-03-19 02:02:00,2013-03-19 03:01:42,80.4954,-27.2338,19.7512
2013-03-19 00:02:00,2013-03-19 01:01:42,80.862,-27.5631,17.7082
2013-03-19 02:02:00,2013-03-19 03:01:42,80.8619,-27.563,19.7292
2013-03-19 02:02:00,2013-03-19 03:01:42,81.2261,-27.919,19.7055
2013-03-19 01:02:00,2013-03-19 02:01:42,81.588,-28.3051,18.6615
2013-03-19 00:02:00,2013-03-19 01:01:42,81.9478,-28.7251,17.6307
2013-03-19 01:02:00,2013-03-19 02:01:42,82.3056,-29.1832,18.603
2013-03-19 02:02:00,2013-03-19 03:01:42,82.6615,-29.685,19.5877
2013-03-19 02:02:00,2013-03-19 03:01:42,83.0155,-30.2369,19.5509
2013-03-19 03:02:00,2013-03-19 04:01:42,84.0664,-32.2778,20.4304
2013-03-19 03:02:00,2013-03-19 04:01:42,84.757,-34.0826,20.3101
2013-03-19 00:02:00,2013-03-19 01:01:42,87.0709,-46.9045,16.4187
2013-03-19 00:02:00,2013-03-19 01:01:42,87.3759,-50.5186,16.1778
2013-03-19 15:02:00,2013-03-19 16:01:42,77.9415,-23.3687,8.85796
2013-03-19 13:02:00,2013-03-19 14:01:42,78.2712,-23.4856,6.93523
2013-03-19 14:02:00,2013-03-19 15:01:42,78.2712,-23.4856,7.86971
2013-03-19 01:02:00,2013-03-19 02:01:42,78.6626,-23.5115,18.9811
2013-03-19 01:02:00,2013-03-19 02:01:42,79.4313,-23.5717,18.9771
2013-03-19 13:02:00,2013-03-19 14:01:42,79.4312,-23.5713,6.92952
2013-03-19 13:02:00,2013-03-19 14:01:42,79.81,-23.6061,6.92719
2013-03-19 00:02:00,2013-03-19 01:01:42,80.1858,-23.6448,17.9694
2013-03-19 02:02:00,2013-03-19 03:01:42,80.1858,-23.6448,19.9904
2013-03-19 00:02:00,2013-03-19 01:01:42,80.5588,-23.6868,17.9666
2013-03-19 02:02:00,2013-03-19 03:01:42,80.5588,-23.6867,19.9876
2013-03-19 13:02:00,2013-03-19 14:01:42,80.5587,-23.6863,6.92185
2013-03-19 02:02:00,2013-03-19 03:01:42,81.2979,-23.7828,19.9812
2013-03-19 01:02:00,2013-03-19 02:01:42,81.6646,-23.8378,18.9593
2013-03-19 00:02:00,2013-03-19 01:01:42,82.0295,-23.8982,17.9525
2013-03-19 01:02:00,2013-03-19 02:01:42,82.0295,-23.8981,18.9553
2013-03-19 01:02:00,2013-03-19 02:01:42,82.3928,-23.9644,18.9509
2013-03-19 02:02:00,2013-03-19 03:01:42,82.3928,-23.9644,19.9691
2013-03-19 02:02:00,2013-03-19 03:01:42,82.7548,-24.0375,19.9642
2013-03-19 03:02:00,2013-03-19 04:01:42,83.8336,-24.3079,20.9618
2013-03-19 02:02:00,2013-03-19 03:01:42,84.1911,-24.4202,19.9387
2013-03-19 03:02:00,2013-03-19 04:01:42,84.9034,-24.6909,20.9362
2013-03-19 01:02:00,2013-03-19 02:01:42,86.6716,-25.8609,18.8245
2013-03-19 00:02:00,2013-03-19 01:01:42,88.0746,-28.3079,17.6585
2013-03-19 01:02:00,2013-03-19 02:01:42,88.0746,-28.3077,18.6613
2013-03-19 13:02:00,2013-03-19 14:01:42,78.2393,-19.0704,7.22958
2013-03-19 00:02:00,2013-03-19 01:01:42,78.6262,-18.7174,18.2979
2013-03-19 13:02:00,2013-03-19 14:01:42,78.6261,-18.717,7.25314
2013-03-19 13:02:00,2013-03-19 14:01:42,79.0076,-18.3425,7.2781
2013-03-19 15:02:00,2013-03-19 16:01:42,79.0075,-18.3425,9.19305
2013-03-19 00:02:00,2013-03-19 01:01:42,79.7574,-17.5213,18.3776
2013-03-19 01:02:00,2013-03-19 02:01:42,79.7574,-17.5213,19.3804
2013-03-19 13:02:00,2013-03-19 14:01:42,79.7572,-17.521,7.33287
2013-03-19 00:02:00,2013-03-19 01:01:42,80.1265,-17.0687,18.4078
2013-03-19 01:02:00,2013-03-19 02:01:42,80.1265,-17.0687,19.4106
2013-03-19 13:02:00,2013-03-19 14:01:42,80.1264,-17.0683,7.36305
2013-03-19 00:02:00,2013-03-19 01:01:42,80.4924,-16.5839,18.4401
2013-03-19 01:02:00,2013-03-19 02:01:42,80.4923,-16.5839,19.4429
2013-03-19 13:02:00,2013-03-19 14:01:42,80.4922,-16.5835,7.39537
2013-03-19 12:02:00,2013-03-19 13:01:42,80.855,-16.0628,6.48544
2013-03-19 00:02:00,2013-03-19 01:01:42,81.2149,-15.5021,18.5122
2013-03-19 01:02:00,2013-03-19 02:01:42,81.2149,-15.5021,19.5151
2013-03-19 01:02:00,2013-03-19 02:01:42,81.9263,-14.2386,19.5993
2013-03-19 02:02:00,2013-03-19 03:01:42,81.9263,-14.2385,20.6175
2013-03-19 03:02:00,2013-03-19 04:01:42,82.2779,-13.5235,21.6807
2013-03-19 16:02:00,2013-03-19 17:01:42,82.6268,-12.7425,10.6235
2013-03-19 16:02:00,2013-03-19 17:01:42,82.973,-11.8869,10.6806
2013-03-19 04:02:00,2013-03-19 05:01:42,83.6567,-9.90474,22.9196
2013-03-19 04:02:00,2013-03-19 05:01:42,83.9938,-8.74869,22.9966
2013-03-19 04:02:00,2013-03-19 05:01:42,85.3009,-2.51837,23.412
2013-03-20 02:00:03,2013-03-20 02:59:45,67.964,-4.83354,21.2181
2013-03-20 04:00:10,2013-03-20 04:59:52,53.9991,8.12109,0.0958918
2013-03-20 04:00:10,2013-03-20 04:59:52,54.6108,9.01329,0.155372
2013-03-21 01:01:06,2013-03-21 02:00:48,66.2808,-62.6869,16.3705
2013-03-21 01:01:06,2013-03-21 02:00:48,66.2226,-62.4889,16.3837
2013-03-21 01:01:06,2013-03-21 02:00:48,66.6631,-62.5462,16.3799
2013-03-21 01:01:06,2013-03-21 02:00:48,68.3749,-62.7532,16.3661
2013-03-21 01:01:06,2013-03-21 02:00:48,66.3402,-61.7419,16.4335
2013-03-21 01:01:06,2013-03-21 02:00:48,66.7229,-61.4914,16.4502
2013-03-21 01:01:06,2013-03-21 02:00:48,66.1028,-60.057,16.5458
2013-03-21 01:01:06,2013-03-21 02:00:48,66.2919,-59.534,16.5807
2013-03-21 01:01:09,2013-03-21 02:00:51,78.337,-80.4263,15.1887
2013-03-21 01:01:09,2013-03-21 02:00:51,78.257,-80.6473,15.174
2013-03-21 21:01:09,2013-03-21 22:00:51,78.257,-80.6462,11.2242
2013-03-21 19:01:09,2013-03-21 20:00:51,78.7215,-80.3641,9.27017
2013-03-21 15:01:09,2013-03-21 16:00:51,80.0781,-79.4034,5.10239
2013-03-21 07:01:09,2013-03-21 08:00:51,80.9594,-78.6335,21.3281
2013-03-21 15:01:09,2013-03-21 16:00:51,82.2557,-77.1876,5.25011
2013-03-21 08:01:09,2013-03-21 09:00:51,82.682,-76.6013,22.451
2013-03-21 04:01:09,2013-03-21 05:00:51,83.9445,-74.3727,18.6175
2013-03-21 06:01:09,2013-03-21 07:00:51,84.3597,-73.4165,20.6795
2013-03-21 07:01:09,2013-03-21 08:00:51,85.9854,-67.6803,22.0583
2013-03-21 01:01:09,2013-03-21 02:00:51,79.1755,-77.9333,15.3549
2013-03-21 17:01:09,2013-03-21 18:00:51,79.1755,-77.9324,7.36101
2013-03-21 15:01:09,2013-03-21 16:00:51,80.0666,-76.8573,5.27212
2013-03-21 20:01:09,2013-03-21 21:00:51,80.0666,-76.857,10.4926
2013-03-21 21:01:09,2013-03-21 22:00:51,80.0666,-76.857,11.4768
2013-03-21 01:01:09,2013-03-21 02:00:51,80.5045,-76.2553,15.4668
2013-03-21 17:01:09,2013-03-21 18:00:51,80.5045,-76.2543,7.47289
2013-03-21 01:01:09,2013-03-21 02:00:51,80.9379,-75.6002,15.5105
2013-03-21 07:01:09,2013-03-21 08:00:51,80.9379,-75.5998,21.5303
2013-03-21 08:01:09,2013-03-21 09:00:51,80.9379,-75.5998,22.5178
2013-03-21 10:01:09,2013-03-21 11:00:51,81.367,-74.8846,0.570041
2013-03-21 01:01:09,2013-03-21 02:00:51,81.7922,-74.101,15.6104
2013-03-21 15:01:09,2013-03-21 16:00:51,81.7921,-74.1,5.45595
2013-03-21 15:01:09,2013-03-21 16:00:51,82.2132,-73.2355,5.51358
2013-03-21 15:01:09,2013-03-21 16:00:51,82.6304,-72.2776,5.57743
2013-03-21 08:01:09,2013-03-21 09:00:51,83.0434,-71.2109,22.8104
2013-03-21 15:01:09,2013-03-21 16:00:51,83.0434,-71.2103,5.64859
2013-03-21 18:01:09,2013-03-21 19:00:51,83.0433,-71.2101,8.87006
2013-03-21 03:01:09,2013-03-21 04:00:51,83.452,-70.0148,17.9116
2013-03-21 07:01:09,2013-03-21 08:00:51,83.452,-70.0145,21.9027
2013-03-21 08:01:09,2013-03-21 09:00:51,85.0334,-63.3497,23.3345
2013-03-21 01:01:09,2013-03-21 02:00:51,78.6027,-74.6396,15.5745
2013-03-21 18:01:09,2013-03-21 19:00:51,78.6026,-74.6387,8.64148
2013-03-21 01:01:09,2013-03-21 02:00:51,79.0424,-73.8103,15.6298
2013-03-21 17:01:09,2013-03-21 18:00:51,79.4745,-72.921,7.69511
2013-03-21 01:01:09,2013-03-21 02:00:51,80.729,-69.8226,15.8956
2013-03-21 15:01:09,2013-03-21 16:00:51,80.729,-69.8217,5.74117
2013-03-21 15:01:09,2013-03-21 16:00:51,81.1338,-68.612,5.82181
2013-03-21 19:01:09,2013-03-21 20:00:51,81.1338,-68.6117,10.0537
2013-03-21 01:01:09,2013-03-21 02:00:51,81.923,-65.8566,16.16
2013-03-21 20:01:09,2013-03-21 21:00:51,81.9229,-65.8553,11.2261
2013-03-21 08:01:09,2013-03-21 09:00:51,82.3065,-64.2788,23.2725
2013-03-21 08:01:09,2013-03-21 09:00:51,83.0483,-60.6319,23.5157
2013-03-21 08:01:09,2013-03-21 09:00:51,83.7502,-56.169,23.8132
2013-03-21 03:01:09,2013-03-21 04:00:51,84.0828,-53.5601,19.0086
2013-03-21 08:01:09,2013-03-21 09:00:51,84.0827,-53.5596,23.9872
2013-03-21 08:01:09,2013-03-21 09:00:51,84.4006,-50.6538,0.180881
2013-03-21 15:00:39,2013-03-21 16:00:21,77.6674,-25.1478,8.7109
2013-03-21 15:00:39,2013-03-21 16:00:21,78.9987,-26.1332,8.64521
2013-03-21 06:00:39,2013-03-21 07:00:21,84.4124,-33.1219,23.3574
2013-03-21 15:00:39,2013-03-21 16:00:21,78.6621,-23.5096,8.82012
2013-03-21 15:00:39,2013-03-21 16:00:21,79.0485,-23.5381,8.81822
2013-03-21 15:00:39,2013-03-21 16:00:21,79.384,-17.9433,9.1912
2013-03-21 15:00:39,2013-03-21 16:00:21,79.7568,-17.5196,9.21946
2013-03-23 14:00:01,2013-03-23 14:59:43,63.3911,-115.721,1.67625
2013-03-23 14:00:01,2013-03-23 14:59:43,63.5515,-116.49,1.62496
2013-03-23 13:00:01,2013-03-23 13:59:43,64.8052,-112.72,0.949606
2013-03-23 13:00:12,2013-03-23 13:59:54,62.5398,-60.8874,4.40792
2013-03-24 09:00:12,2013-03-24 09:59:54,62.5397,-60.8869,0.490912
2013-03-24 09:00:12,2013-03-24 09:59:54,62.9265,-61.0619,0.479241
2013-03-26 02:00:03,2013-03-26 02:59:45,74.2768,-24.4599,19.9502
2013-03-26 03:00:03,2013-03-26 03:59:45,69.109,-4.50517,22.2884
2013-03-26 03:00:03,2013-03-26 03:59:45,69.4867,-4.3867,22.2963
2013-03-26 03:00:12,2013-03-26 03:59:54,73.1503,-67.6633,18.0804
2013-03-26 03:00:12,2013-03-26 03:59:54,73.4605,-53.804,19.0043
2013-03-26 03:00:12,2013-03-26 03:59:54,75.4334,-52.8417,19.0685
2013-03-26 03:00:12,2013-03-26 03:59:54,75.8267,-52.6107,19.0839
2013-03-26 03:00:12,2013-03-26 03:59:54,72.7,-49.8477,19.2681
2013-03-26 03:00:12,2013-03-26 03:59:54,73.0916,-49.5262,19.2895
2013-03-26 03:00:12,2013-03-26 03:59:54,73.4822,-49.1878,19.3121
2013-03-26 03:00:12,2013-03-26 03:59:54,72.7411,-41.7925,19.8051
2013-03-27 06:00:03,2013-03-27 06:59:45,58.6399,-41.0725,22.8389
2013-03-27 06:00:03,2013-03-27 06:59:45,58.7168,-39.4624,22.9463
2013-03-27 06:00:03,2013-03-27 06:59:45,59.3659,-40.2607,22.893
2013-03-27 06:00:03,2013-03-27 06:59:45,61.7034,-27.5501,23.7404
2013-03-27 06:00:03,2013-03-27 06:59:45,59.1043,-20.1271,0.235271
2013-03-27 06:00:03,2013-03-27 06:59:45,59.7542,-19.0984,0.303852
2013-03-27 11:00:12,2013-03-27 11:59:54,61.0031,-56.1174,2.83228
2013-03-27 06:00:12,2013-03-27 06:59:54,63.4541,-55.9714,21.8481
2013-03-27 06:00:12,2013-03-27 06:59:54,62.2784,-54.536,21.9438
2013-03-27 11:00:12,2013-03-27 11:59:54,62.2841,-45.6405,3.53075
2013-03-28 11:00:03,2013-03-28 11:59:45,61.8596,-136.331,21.4859
2013-03-29 22:30:21,2013-03-29 23:30:03,74.4181,-43.8067,15.2174
2013-03-29 22:30:21,2013-03-29 23:30:03,67.4192,-42.074,15.3329
2013-03-29 22:30:21,2013-03-29 23:30:03,69.0743,-41.7655,15.3535
2013-03-29 22:30:21,2013-03-29 23:30:03,69.8788,-41.6159,15.3635
2013-03-29 22:30:21,2013-03-29 23:30:03,66.8609,-39.8764,15.4794
2013-03-29 22:30:21,2013-03-29 23:30:03,67.1178,-39.7899,15.4852
2013-03-29 22:30:21,2013-03-29 23:30:03,67.0485,-39.9855,15.4722
2013-03-29 22:30:21,2013-03-29 23:30:03,67.4738,-39.7483,15.488
2013-03-29 22:30:21,2013-03-29 23:30:03,69.1194,-38.7643,15.5536
2013-03-29 22:30:21,2013-03-29 23:30:03,69.9183,-38.2402,15.5885
2013-03-29 22:33:45,2013-03-29 23:33:27,76.2943,-81.2314,12.7783
2013-03-29 20:33:45,2013-03-29 21:33:27,78.7214,-80.3536,10.8695
2013-03-29 20:33:45,2013-03-29 21:33:27,79.1791,-80.054,10.8894
2013-03-29 22:33:45,2013-03-29 23:33:27,76.2976,-80.2411,12.8443
2013-03-29 22:33:45,2013-03-29 23:33:27,76.7274,-79.939,12.8645
2013-03-29 19:33:45,2013-03-29 20:33:27,77.4615,-79.3939,9.94581
2013-03-29 19:33:45,2013-03-29 20:33:27,76.2458,-78.3005,10.0187
2013-03-29 22:33:45,2013-03-29 23:33:27,76.2458,-78.3003,12.9737
2013-03-29 22:33:45,2013-03-29 23:33:27,76.6676,-77.7655,13.0094
2013-03-29 17:33:42,2013-03-29 18:33:24,76.1683,-24.3178,11.5694
2013-03-29 22:33:42,2013-03-29 23:33:24,82.0273,-23.8877,16.6004
2013-03-29 16:33:42,2013-03-29 17:33:24,77.1696,-20.1068,10.739
2013-03-29 16:33:42,2013-03-29 17:33:24,77.4291,-19.8854,10.7537
2013-03-29 05:00:12,2013-03-29 05:59:54,58.2093,-59.0702,20.6525
2013-03-29 05:00:12,2013-03-29 05:59:54,58.6113,-59.2312,20.6418
2013-03-29 05:00:12,2013-03-29 05:59:54,59.011,-59.3921,20.6311
2013-03-29 05:00:12,2013-03-29 05:59:54,56.1335,-52.9014,21.0638
2013-03-29 05:00:12,2013-03-29 05:59:54,56.5473,-52.4869,21.0914
2013-03-29 05:00:12,2013-03-29 05:59:54,57.3574,-51.6542,21.1469
2013-03-29 05:00:12,2013-03-29 05:59:54,57.7553,-51.2334,21.175
2013-03-29 05:00:12,2013-03-29 05:59:54,58.1492,-50.808,21.2033
2013-03-29 05:00:12,2013-03-29 05:59:54,58.5394,-50.3774,21.232
2013-03-29 05:00:12,2013-03-29 05:59:54,61.5556,-46.6625,21.4797
2013-03-30 00:02:00,2013-03-30 01:01:42,68.584,-43.2508,16.7606
2013-03-30 00:02:00,2013-03-30 01:01:42,67.8403,-41.9945,16.8444
2013-03-30 00:02:00,2013-03-30 01:01:42,68.6672,-41.8408,16.8546
2013-03-30 00:02:00,2013-03-30 01:01:42,69.0743,-41.7654,16.8596
2013-03-30 00:02:00,2013-03-30 01:01:42,68.0565,-58.8501,15.7207
2013-03-30 07:02:00,2013-03-30 08:01:42,83.944,-74.3523,21.6563
2013-03-30 05:02:00,2013-03-30 06:01:42,84.6468,-65.354,20.2679
2013-03-30 07:02:00,2013-03-30 08:01:42,84.6468,-65.3538,22.2562
2013-03-30 06:02:00,2013-03-30 07:01:42,85.4717,-35.342,23.2645
2013-03-30 05:02:00,2013-03-30 06:01:42,76.5346,-24.4726,22.9933
2013-03-30 05:02:00,2013-03-30 06:01:42,76.5591,-23.175,23.0798
2013-03-30 06:02:00,2013-03-30 07:01:42,82.7526,-24.0259,0.0188745
2013-03-30 06:02:00,2013-03-30 07:01:42,83.8313,-24.2949,0.000943421
2013-03-30 02:02:00,2013-03-30 03:01:42,84.5455,-24.5326,20.0042
2013-03-30 02:02:00,2013-03-30 03:01:42,60.933,-27.9016,19.7796
2013-03-30 01:02:00,2013-03-30 02:01:42,61.3186,-27.7259,18.7881
2013-03-30 02:02:00,2013-03-30 03:01:42,61.249,-26.0879,19.9006
2013-03-30 02:02:00,2013-03-30 03:01:42,58.735,-25.0329,19.9709
2013-03-30 02:02:00,2013-03-30 03:01:42,60.9384,-22.9142,20.1121
2013-03-30 09:02:00,2013-03-30 10:01:42,54.8901,-122.043,20.4731
2013-03-30 09:02:00,2013-03-30 10:01:42,56.7825,-124.122,20.3345
